Loan ID,Branch,Region,Postal Code,Industry,Disbursement Date,Principal Amount ,Loan Status,Days Overdue,Risk Rating,Interest Income,Client Name,Bank
2373246002,HOUSTON,South,79245,Retail & Wholesale Trade,8/29/2016,14002,Default,171,Critical,1680.24,NICHOLAS BALSAMO'S DESERT HOME,BANCO POPULAR NORTH AMERICA
2373455010,DALLAS,South,76099,Construction,4/3/2017,100000,Default,156,Critical,12000,"INNOVATIVE REAL ESTATE GROUP,",CAPITAL ONE NATL ASSOC
2376226002,MIAMI,South,32662,Advertising & Marketing Agencies,8/30/2016,1836000,Active,0,Standard,220320,WILLOW GLEN PLAZA. L.P.,CDC SMALL BUS. FINAN CORP
2376536001,SEATTLE,West,98877,Advertising & Marketing Agencies,8/30/2016,1386000,Active,0,Standard,166320,IMPERIAL PALACE AJ INC,SBA - EDF ENFORCEMENT ACTION
2378145010,ATLANTA,South,30863,Real Estate Development,4/4/2017,1329000,Active,0,Standard,159480,"Kester Archwood Plaza, LLC",U.S. BANK NATIONAL ASSOCIATION
2378185000,DENVER,West,80277,Real Estate Development,4/4/2017,120000,Active,0,Standard,14400,"Kester Archwood Plaza, LLC",U.S. BANK NATIONAL ASSOCIATION
2385105007,BOSTON,Northeast,2550,Construction,4/9/2017,25000,Default,135,Critical,3000,California Realty Services,"BUSINESS LOAN CENTER, LLC"
2388605010,DENVER,West,80185,Construction,4/10/2017,57000,Default,31,Watchlist,6840,Cabo Paraiso Inc,CALIFORNIA BANK & TRUST
2390855003,BOSTON,Northeast,2538,Education & Training Institutions,4/11/2017,25000,Default,161,Critical,3000,Ranflo Entertainment,UMPQUA BANK
2399346006,CHICAGO,Midwest,60266,Construction,9/10/2016,764000,Active,0,Standard,91680,BEACH DOG INVESTMENTS LLC,"CAPITAL ACCESS GROUP, INC."
2400215004,BOSTON,Northeast,1108,Construction,4/17/2017,73750,Active,0,Standard,8850,"North Horn Financial, Inc. dba",BANK OF AMERICA NATL ASSOC
2400475001,DALLAS,South,79209,Hospitality & Tourism,4/17/2017,35000,Default,86,Watchlist,4200,"Option Equity Investment, Inc.",BANK OF AMERICA NATL ASSOC
2400505008,HOUSTON,South,79359,Hospitality & Tourism,4/17/2017,55000,Default,147,Critical,6600,"Equity Alliance Company, Inc.",BANK OF AMERICA NATL ASSOC
2402185001,DENVER,West,80425,E-commerce & Online Marketplaces,4/17/2017,149800,Default,164,Critical,17976,COOL IT PORTABLE AIR CONDITION,WELLS FARGO BANK NATL ASSOC
2406175006,HOUSTON,South,76133,Hospitality & Tourism,4/19/2017,47000,Default,88,Watchlist,5640,Aduna Group LLC,BANK OF AMERICA NATL ASSOC
2407895001,ATLANTA,South,36631,Construction,4/19/2017,52808,Active,0,Standard,6336.96,Eweneek Properties,U.S. BANK NATIONAL ASSOCIATION
2410385002,ATLANTA,South,36483,Retail & Wholesale Trade,4/22/2017,125347,Active,0,Standard,15041.64,R Burton Properties,U.S. BANK NATIONAL ASSOCIATION
2410876003,NEW YORK,Northeast,11901,Advertising & Marketing Agencies,9/13/2016,150000,Active,0,Standard,18000,THE FLOYD COMPANY,COMMERCEWEST BANK
2411315005,SEATTLE,West,99098,Agriculture & Farming,4/23/2017,25000,Default,179,Critical,3000,JEFFREY SCOTT BOYD DBA JEFFREY,CAPITAL ONE NATL ASSOC
2414736004,DENVER,West,80262,Construction,9/14/2016,101508,Default,110,Critical,12180.96,ALLFIRST REAL ESTATE INC,JPMORGAN CHASE BANK NATL ASSOC
2415616005,ATLANTA,South,31876,Construction,9/14/2016,118150,Default,148,Critical,14178,MCMILLER ENTERPRISES LLC,JPMORGAN CHASE BANK NATL ASSOC
2418236004,SEATTLE,West,98650,Advertising & Marketing Agencies,9/17/2016,170000,Active,0,Standard,20400,AMP REHEARSAL INC,CALIFORNIA BANK & TRUST
2422545010,DALLAS,South,78612,Construction,4/26/2017,30000,Active,0,Standard,3600,Sapp Devco,MUFG UNION BANK NATL ASSOC
2426025004,PHOENIX,West,85336,Construction,4/30/2017,100390,Default,176,Critical,12046.8,TIBRO REALTY,CAPITAL ONE NATL ASSOC
2427325002,DENVER,West,80947,Advertising & Marketing Agencies,4/30/2017,493800,Default,77,Watchlist,59256,"GBG Nursery, Inc., a Californi",FIRST-CITIZENS BK & TR CO
2428016001,HOUSTON,South,75206,Food & Beverage Production,9/20/2016,129783,Active,0,Standard,15573.96,YES! STORES INC,WELLS FARGO BANK NATL ASSOC
2428526001,BOSTON,Northeast,2755,Construction,9/20/2016,882000,Default,44,Watchlist,105840,A E A INTERNATIONAL,AMERICAN CONTINENTAL BANK
2428925007,ATLANTA,South,36286,Education & Training Institutions,5/1/2017,25000,Default,173,Critical,3000,TAE H KIM DBA ODYSSEY VIDEO,CAPITAL ONE NATL ASSOC
2430275001,CHICAGO,Midwest,61438,Construction,5/1/2017,10000,Default,31,Watchlist,1200,Maureen Decena Aquino,BANK OF AMERICA NATL ASSOC
2430295007,BOSTON,Northeast,1091,Construction,5/1/2017,5000,Active,0,Standard,600,D M Gonzales & Associates,BANK OF AMERICA NATL ASSOC
2431515003,PHOENIX,West,86367,Retail & Wholesale Trade,5/1/2017,8500,Active,0,Standard,1020,"Investment Made EZ, Corporatio",BANK OF AMERICA NATL ASSOC
2432395006,NEW YORK,Northeast,10575,Energy & Utilities,5/2/2017,11987,Default,148,Critical,1438.44,Waterflys,BANK OF AMERICA NATL ASSOC
2432396002,SEATTLE,West,99217,Construction,9/21/2016,1480000,Default,33,Watchlist,177600,JEANETTE GARCIA & EDELMIRA TOR,EH NATIONAL BANK
2432455000,NEW YORK,Northeast,11476,Construction,5/2/2017,67328,Default,174,Critical,8079.36,Strickly's Inc.,BANK OF AMERICA NATL ASSOC
2435325002,CHICAGO,Midwest,61348,Retail & Wholesale Trade,5/3/2017,72676,Default,42,Watchlist,8721.12,BETTER BUSINESS CONCEPTS INC.,U.S. BANK NATIONAL ASSOCIATION
2435796010,BOSTON,Northeast,1386,Retail & Wholesale Trade,9/24/2016,109495,Default,104,Critical,13139.4,TEAM MINISTRY GROUP LLC,"CITIBANK, N.A."
2437735000,DALLAS,South,77278,Construction,5/6/2017,35000,Default,46,Watchlist,4200,Larce Corporation,BANK OF AMERICA NATL ASSOC
2439566008,NEW YORK,Northeast,13875,Oil & Gas,9/26/2016,55550,Default,132,Critical,6666,LAKE HAVASU HOUSEBOATS LLC,WELLS FARGO BANK NATL ASSOC
2439925002,MIAMI,South,32285,Hospitality & Tourism,5/6/2017,50000,Active,0,Standard,6000,FRONTIER HOLDINGS GROUP LLC,U.S. BANK NATIONAL ASSOCIATION
2440006001,MIAMI,South,33122,Construction,9/26/2016,271900,Default,38,Watchlist,32628,MARCO GUTIERREZ & JENNIFER VER,EH NATIONAL BANK
2440445008,DENVER,West,80573,Agriculture & Farming,5/7/2017,45776,Default,152,Critical,5493.12,"NETWORK APPRAISALS, INC.",WELLS FARGO BANK NATL ASSOC
2443385009,ATLANTA,South,30662,Retail & Wholesale Trade,5/8/2017,135269,Default,122,Critical,16232.28,"BRIAN D. GARBUTT, INC.",CAPITAL ONE NATL ASSOC
2443805004,SEATTLE,West,98979,Construction,5/8/2017,35000,Default,120,Critical,4200,"Gold Value California Reality,",BANK OF AMERICA NATL ASSOC
2444265010,DENVER,West,81023,Construction,5/8/2017,30000,Default,166,Critical,3600,KURT FRANCIS SRVCS INC,WELLS FARGO BANK NATL ASSOC
2446015009,PHOENIX,West,86396,Construction,5/8/2017,5000,Active,0,Standard,600,"JTJ Empire Investments, LLC",BANK OF AMERICA NATL ASSOC
2452336003,DENVER,West,80862,Agriculture & Farming,10/1/2016,658000,Default,58,Watchlist,78960,ADVANTAGE VALUATION INC,U.S. BANK NATIONAL ASSOCIATION
2452685007,DENVER,West,80923,Financial Services (Non-Banking),5/13/2017,15382,Active,0,Standard,1845.84,Johnny Urias Metal Detector,BANK OF AMERICA NATL ASSOC
2453225000,ATLANTA,South,32341,Construction,5/13/2017,50000,Active,0,Standard,6000,REX DOWNING REALTOR,CAPITAL ONE NATL ASSOC
2454026008,DENVER,West,80618,Agriculture & Farming,10/2/2016,85000,Default,175,Critical,10200,ADVANTAGE VALUATION INC,U.S. BANK NATIONAL ASSOCIATION
2454596004,ATLANTA,South,32557,Hospitality & Tourism,10/3/2016,64696,Default,171,Critical,7763.52,LAMAZ DEVELOPMENT INC,JPMORGAN CHASE BANK NATL ASSOC
2455395009,DENVER,West,80142,Construction,5/14/2017,15000,Active,0,Standard,1800,Redstone Investment,BBCN BANK
2455715009,CHICAGO,Midwest,62950,Retail & Wholesale Trade,5/14/2017,11000,Default,65,Watchlist,1320,Slaughter Investments LLC,BANK OF AMERICA NATL ASSOC
2455866004,CHICAGO,Midwest,62948,Retail & Wholesale Trade,10/3/2016,20100,Active,0,Standard,2412,LA MOTT 7 PROPERTIES,MUFG UNION BANK NATL ASSOC
2456296001,HOUSTON,South,78805,Construction,10/3/2016,251000,Default,112,Critical,30120,ENVIRIAN EAST BAY,WELLS FARGO BANK NATL ASSOC
2456356006,MIAMI,South,33893,Financial Services (Non-Banking),10/3/2016,300000,Active,0,Standard,36000,EL CHEAPO LIFTS,BANC OF CALIFORNIA NATL ASSOC
2456396007,BOSTON,Northeast,2247,Construction,10/3/2016,146000,Active,0,Standard,17520,PREFERRED REALTORS AND MORTGAG,CDC SMALL BUS. FINAN CORP
2461005004,PHOENIX,West,85433,Agriculture & Farming,5/16/2017,93800,Active,0,Standard,11256,CLIFFORD ASSOCIATES,U.S. BANK NATIONAL ASSOCIATION
2461385002,NEW YORK,Northeast,11068,Real Estate Development,5/16/2017,32321,Default,86,Watchlist,3878.52,"SR CAPITAL GROUP, INC.",U.S. BANK NATIONAL ASSOCIATION
2463105003,DENVER,West,81286,Construction,5/16/2017,30000,Default,60,Watchlist,3600,Century Manufactured Homes and,BANK OF AMERICA NATL ASSOC
2464195010,CHICAGO,Midwest,62076,Construction,5/17/2017,52500,Default,139,Critical,6300,Solutions & Acquisitions LLC,BANK OF AMERICA NATL ASSOC
2465545010,DALLAS,South,79904,Construction,5/17/2017,51500,Default,35,Watchlist,6180,"Ten Star Funding, Inc.",BANK OF AMERICA NATL ASSOC
2468084002,NEW YORK,Northeast,12152,Telecommunications,11/10/2008,76000,Active,0,Standard,9120,20/20 CLEANERS,CATHAY BANK
2469195009,ATLANTA,South,38650,Agriculture & Farming,5/21/2017,58372,Active,0,Standard,7004.64,STEPHEN V LOOS,WELLS FARGO BANK NATL ASSOC
2470016005,BOSTON,Northeast,1761,Construction,10/12/2016,612000,Default,148,Critical,73440,CELSA TARAYA,AURORA BANK FSB
2479345010,ATLANTA,South,30771,Retail & Wholesale Trade,5/24/2017,14500,Default,95,Critical,1740,"Ladera Realty, Inc.",BANK OF AMERICA NATL ASSOC
2479805006,DENVER,West,80019,Construction,5/24/2017,227232,Default,176,Critical,27267.84,FINANCING REALTY CENTER INC,WELLS FARGO BANK NATL ASSOC
2480096000,MIAMI,South,32664,Mining & Quarrying,10/17/2016,804000,Active,0,Standard,96480,FALLBROOK EQUIPMENT RENTALS,SBA - EDF ENFORCEMENT ACTION
2480875002,SEATTLE,West,99228,Education & Training Institutions,5/28/2017,15000,Default,115,Critical,1800,Divisadero Video Store,BBCN BANK
2481565005,DENVER,West,81199,Construction,5/28/2017,25000,Default,56,Watchlist,3000,New Metro Real Estate Services,UMPQUA BANK
2485276005,MIAMI,South,33701,Construction,10/19/2016,540000,Default,93,Critical,64800,LENDING SOLUTIONS,AURORA BANK FSB
2490014010,NEW YORK,Northeast,14252,Education & Training Institutions,11/16/2008,326000,Active,0,Standard,39120,"MAUMER, INC.",GE CAP. SMALL BUS. FINAN CORP
2491506009,MIAMI,South,34775,Construction,10/24/2016,534200,Active,0,Standard,64104,ACN REALTY,OPUS BANK
2491755007,MIAMI,South,34485,Construction,6/3/2017,75015,Default,57,Watchlist,9001.8,CHRISTINE E FINTA,WELLS FARGO BANK NATL ASSOC
2496695001,DALLAS,South,78653,Education & Training Institutions,6/4/2017,200000,Default,128,Critical,24000,Steven Robert Monk,BBCN BANK
2497675008,MIAMI,South,33616,Construction,6/5/2017,35000,Default,135,Critical,4200,"Hagler Enterprises, Inc.",BANK OF AMERICA NATL ASSOC
2497875009,HOUSTON,South,78745,Construction,6/5/2017,350000,Active,0,Standard,42000,ReMax Commercial Real Estate G,EAST WEST BANK
2498516004,PHOENIX,West,85196,Education & Training Institutions,10/26/2016,80000,Active,0,Standard,9600,VIDEO CLUB 2,UNITI BANK
2498586003,NEW YORK,Northeast,11753,Retail & Wholesale Trade,10/26/2016,34307,Default,179,Critical,4116.84,REALTY HORIZON INC,"CITIBANK, N.A."
2498946004,PHOENIX,West,85068,Construction,10/26/2016,43550,Active,0,Standard,5226,CALIFORNIA COASTAL REAL ESTATE,COAST NATIONAL BANK
2500115006,DALLAS,South,79977,Construction,6/6/2017,72150,Default,36,Watchlist,8658,Jasrel Real Estate Brokers & I,BANK OF AMERICA NATL ASSOC
2500155007,SEATTLE,West,98540,Construction,6/6/2017,35000,Default,125,Critical,4200,Aqua Financial Group Inc.,BANK OF AMERICA NATL ASSOC
2505476004,NEW YORK,Northeast,11214,Construction,10/31/2016,234000,Active,0,Standard,28080,JB HOMES MORTGAGE INC,SOUTHLAND ECONOMIC DEVEL CORP
2507735007,HOUSTON,South,76125,Agriculture & Farming,6/10/2017,41711,Default,132,Critical,5005.32,A A Appraisals,U.S. BANK NATIONAL ASSOCIATION
2507855008,DALLAS,South,78716,Construction,6/10/2017,65000,Default,33,Watchlist,7800,Guacin Investments Inc.,BANK OF AMERICA NATL ASSOC
2510496004,PHOENIX,West,86151,Hospitality & Tourism,11/2/2016,102088,Default,53,Watchlist,12250.56,M2000 GROUP INC,JPMORGAN CHASE BANK NATL ASSOC
2510726001,DALLAS,South,79108,Renewable Energy,11/2/2016,50000,Default,83,Watchlist,6000,VAN OAK INC,"CITIBANK, N.A."
2511455009,PHOENIX,West,86416,Retail & Wholesale Trade,6/12/2017,80000,Default,113,Critical,9600,Select Biz Sales,BANK OF AMERICA NATL ASSOC
2511565007,CHICAGO,Midwest,60805,Construction,6/12/2017,25000,Default,175,Critical,3000,"CAPITAL INVESTMENTS GROUP, INC",CAPITAL ONE NATL ASSOC
2514106000,SEATTLE,West,98863,Construction,11/5/2016,49190,Active,0,Standard,5902.8,LREG INC,MISSION VALLEY BANK
2516895000,PHOENIX,West,86306,Renewable Energy,6/13/2017,385024,Active,0,Standard,46202.88,Calox,COMMUNITY BANK
2518106008,HOUSTON,South,79184,Construction,11/7/2016,1620000,Active,0,Standard,194400,PIONEER FINANCIAL SERVICES,SBA DENVER FINANCE CENTER
2518176007,DALLAS,South,76017,Real Estate Development,11/7/2016,158329,Default,31,Watchlist,18999.48,VIBRIDA INC,JPMORGAN CHASE BANK NATL ASSOC
2518415000,PHOENIX,West,85397,Construction,6/14/2017,70000,Default,81,Watchlist,8400,Home Investment Realty and Mor,BANK OF AMERICA NATL ASSOC
2520155004,HOUSTON,South,77712,Construction,6/14/2017,64391,Default,34,Watchlist,7726.92,RUPERTO R  AGATON,WELLS FARGO BANK NATL ASSOC
2523155010,DENVER,West,81409,Construction,6/17/2017,189000,Default,143,Critical,22680,FOCAL POINTE REALTY INVESTMENT,BANK OF AMERICA NATL ASSOC
2527386002,DENVER,West,80396,Construction,11/13/2016,883000,Active,0,Standard,105960,CALEGARI & ASSOCIATES REAL EST,BAY AREA EMPLOYMENT DEVEL CO
2527406006,BOSTON,Northeast,1137,Construction,11/13/2016,848000,Active,0,Standard,101760,CASTLE VIEW REALTY,MORTGAGE CAP. DEVEL CORP
2527656000,BOSTON,Northeast,1289,Construction,11/14/2016,63780,Default,122,Critical,7653.6,KEMER INVESTMENTS INC,JPMORGAN CHASE BANK NATL ASSOC
2528996010,ATLANTA,South,39173,Real Estate Development,11/14/2016,1060000,Default,125,Critical,127200,MICHELLE IRISH,UMPQUA BANK
2532505010,NEW YORK,Northeast,10375,Construction,6/21/2017,135151,Default,102,Critical,16218.12,"RH Brokerage Services,  Inc.",BANK OF AMERICA NATL ASSOC
2534265003,DALLAS,South,75342,Construction,6/24/2017,35000,Active,0,Standard,4200,"Fast Loans Mortgage Group, Inc",BANK OF AMERICA NATL ASSOC
2536505007,MIAMI,South,33951,Education & Training Institutions,6/24/2017,7500,Active,0,Standard,900,MOVIE TIME,"SUPERIOR FINANCIAL GROUP, LLC"
2536946006,HOUSTON,South,77991,Education & Training Institutions,11/19/2016,25035,Default,33,Watchlist,3004.2,LAKE ELSINORE VIDEO,WELLS FARGO BANK NATL ASSOC
2540136002,DALLAS,South,75036,Construction,11/20/2016,63104,Default,153,Critical,7572.48,HELP U SELL BEST REALTY,JPMORGAN CHASE BANK NATL ASSOC
2540414000,ATLANTA,South,33967,Education & Training Institutions,11/29/2008,124000,Active,0,Standard,14880,ESCALON STORE,BANCO POPULAR NORTH AMERICA
2540455008,NEW YORK,Northeast,12537,Construction,6/26/2017,15000,Active,0,Standard,1800,JANE LYLA OBERG DBA ISLAND MOR,CAPITAL ONE NATL ASSOC
2541055008,BOSTON,Northeast,1572,Construction,6/26/2017,146560,Default,84,Watchlist,17587.2,"TOMMY, INC.",CAPITAL ONE NATL ASSOC
2541226007,HOUSTON,South,78698,Construction,11/20/2016,544000,Active,0,Standard,65280,ANA ROCIO PIMENTEL,CDC SMALL BUS. FINAN CORP
2544785010,CHICAGO,Midwest,62864,Mining & Quarrying,6/27/2017,50000,Default,87,Watchlist,6000,"HONEY EQUIPMENT, INC.",CAPITAL ONE NATL ASSOC
2546236009,SEATTLE,West,98929,Construction,11/23/2016,248000,Active,0,Standard,29760,2003 MINA POURANG FAMILY TRUST,SOUTHLAND ECONOMIC DEVEL CORP
2546246001,CHICAGO,Midwest,60187,Construction,11/23/2016,322000,Active,0,Standard,38640,E & M PEGASUS INVESTMENT GROUP,SOUTHLAND ECONOMIC DEVEL CORP
2547626010,CHICAGO,Midwest,60217,Construction,11/26/2016,62145,Default,77,Watchlist,7457.4,HERMAN SHRAGER CO LLC,WELLS FARGO BANK NATL ASSOC
2548525010,SEATTLE,West,98974,Energy & Utilities,6/28/2017,27187,Default,115,Critical,3262.44,BIG WHEELS STUDIO RENTALS INC,WELLS FARGO BANK NATL ASSOC
2550395007,HOUSTON,South,77547,Construction,7/1/2017,64900,Active,0,Standard,7788,"JACK FLASH ENTERPRISES, INC.",U.S. BANK NATIONAL ASSOCIATION
2551505005,PHOENIX,West,85202,Retail & Wholesale Trade,7/2/2017,44700,Active,0,Standard,5364,"MBA Diversified, Inc. dba Ande",BANK OF AMERICA NATL ASSOC
2552014006,MIAMI,South,33164,Construction,12/1/2008,21200,Active,0,Standard,2544,JOHN ROBBINS & ASSOCIATES,BANK OF AMERICA CALIFORNIA N.A
2554946010,PHOENIX,West,85845,Construction,11/29/2016,19000,Default,133,Critical,2280,ECLYPSE FINANCIAL GROUP AND EC,"CITIBANK, N.A."
2557076004,CHICAGO,Midwest,61752,Retail & Wholesale Trade,11/30/2016,85128,Active,0,Standard,10215.36,N LYNE,"CITIBANK, N.A."
2558186004,PHOENIX,West,85287,Construction,11/30/2016,32914,Default,80,Watchlist,3949.68,THE ASHLEY GROUP INC,JPMORGAN CHASE BANK NATL ASSOC
2558545009,BOSTON,Northeast,2242,Retail & Wholesale Trade,7/6/2017,25500,Active,0,Standard,3060,M'Lach Enterprises LLC,BANK OF AMERICA NATL ASSOC
2559205003,MIAMI,South,32190,Education & Training Institutions,7/8/2017,52500,Default,112,Critical,6300,"World Productions, Inc.",BANK OF AMERICA NATL ASSOC
2560916008,SEATTLE,West,98840,Mining & Quarrying,12/3/2016,104304,Default,60,Watchlist,12516.48,"BEAR EQUIPMENT RENTAL, INC",BANC OF CALIFORNIA NATL ASSOC
2560966001,DALLAS,South,76450,Agriculture & Farming,12/3/2016,139952,Default,109,Critical,16794.24,ICONO FINANCIAL SERVICES INC,MUFG UNION BANK NATL ASSOC
2561485005,MIAMI,South,33032,Construction,7/9/2017,15000,Active,0,Standard,1800,REGINA GAIL BELLAMY DBA ELITE,CAPITAL ONE NATL ASSOC
2563725009,MIAMI,South,33407,Construction,7/9/2017,10000,Default,82,Watchlist,1200,ELITE INVESTMENTS,U.S. BANK NATIONAL ASSOCIATION
2563876004,ATLANTA,South,35876,Information Technology Services,12/4/2016,88974,Default,109,Critical,10676.88,HRH TRACTORS LLC,WELLS FARGO BANK NATL ASSOC
2569476003,BOSTON,Northeast,1947,Construction,12/6/2016,157000,Active,0,Standard,18840,M & M QUINTANILLA REALTY INC,CEN CAL BUSINESS FINANCE GROUP
2570145010,DENVER,West,81501,Education & Training Institutions,7/11/2017,25000,Default,136,Critical,3000,Movies N Joy,BBCN BANK
2571796004,NEW YORK,Northeast,12230,Construction,12/7/2016,51918,Active,0,Standard,6230.16,BIZEX,WELLS FARGO BANK NATL ASSOC
2572475008,NEW YORK,Northeast,12431,Construction,7/12/2017,71000,Default,111,Critical,8520,Jbar Realty,BANK OF AMERICA NATL ASSOC
2572666002,DENVER,West,81126,Construction,12/7/2016,25706,Default,163,Critical,3084.72,MARINO ADVISORY GROUP,MUFG UNION BANK NATL ASSOC
2575856006,DALLAS,South,79714,Retail & Wholesale Trade,12/11/2016,1124000,Active,0,Standard,134880,"EXPEDIA HOME LOANS, INC.",CDC SMALL BUS. FINAN CORP
2576945004,BOSTON,Northeast,2777,Construction,7/16/2017,65000,Default,162,Critical,7800,"Kee Industries, Inc.",BANK OF AMERICA NATL ASSOC
2578625006,PHOENIX,West,86252,Retail & Wholesale Trade,7/16/2017,82500,Default,168,Critical,9900,"Hands In The Cookie Jar, LLC",BANK OF AMERICA NATL ASSOC
2580265004,MIAMI,South,34544,Agriculture & Farming,7/17/2017,35000,Default,175,Critical,4200,JEROLD MATTHEW SIMARD DBA INLA,CAPITAL ONE NATL ASSOC
2581815005,NEW YORK,Northeast,10671,Hospitality & Tourism,7/17/2017,77513,Default,104,Critical,9301.56,"Doblin, Inc dba Doblin Solutio",BANK OF AMERICA NATL ASSOC
2582105006,DALLAS,South,75733,Agriculture & Farming,7/18/2017,100000,Active,0,Standard,12000,DAVID RUSSELL ADCOCK DBA ADCOC,CAPITAL ONE NATL ASSOC
2584876003,BOSTON,Northeast,1708,Information Technology Services,12/14/2016,135600,Default,114,Critical,16272,THE WCSL CORPORATION,MUFG UNION BANK NATL ASSOC
2587376001,DENVER,West,80388,Financial Services (Non-Banking),12/14/2016,1029000,Active,0,Standard,123480,U-SAVE EQUIPMENT AND TOOL RENT,"CAPITAL ACCESS GROUP, INC."
2588915003,SEATTLE,West,98308,Construction,7/22/2017,100000,Default,64,Watchlist,12000,"CBDR Investments, Inc",CALIFORNIA BANK & TRUST
2589275003,MIAMI,South,34953,Healthcare Services,7/22/2017,150000,Default,36,Watchlist,18000,JVS Family Automotive & Rental,CENTRAL VALLEY COMMUNITY BANK
2590975009,HOUSTON,South,77774,Construction,7/23/2017,70761,Default,83,Watchlist,8491.32,C DIRECT REALTY CONSULTING LLC,CAPITAL ONE BK (USA) NATL ASSO
2591855010,HOUSTON,South,75125,Construction,7/23/2017,10000,Default,156,Critical,1200,Arthinker Management Company,BBCN BANK
2592876003,CHICAGO,Midwest,62370,Construction,12/19/2016,798000,Active,0,Standard,95760,REAL ESTATE LENDING RESOURCE,CDC SMALL BUS. FINAN CORP
2594775005,DALLAS,South,77774,Construction,7/24/2017,37500,Active,0,Standard,4500,"C Direct Realty Consulting, LL",BANK OF AMERICA NATL ASSOC
2596705010,CHICAGO,Midwest,61924,Retail & Wholesale Trade,7/24/2017,12500,Default,141,Critical,1500,BAYWEST EQUITIES INC,"SUPERIOR FINANCIAL GROUP, LLC"
2596706006,MIAMI,South,33876,"Professional Services (Legal, Accounting)",12/20/2016,70218,Default,110,Critical,8426.16,VIP DRIVERS INC,WELLS FARGO BANK NATL ASSOC
